type,timestamp,brand,total_public_interactions,favorite_count,hashtags,link_url,media_url,retweet_count,tags,text,tm_url,tweet_url,day_of_week,time
photo,2019-06-21T06:44:24+0000,Boston Celtics,4072,3434,,,https://pbs.twimg.com/amplify_video_thumb/1141958099001126913/img/Ido21NnUV_oG_q-x.jpg,638,,Introducing Tremont Waters  https://t.co/e0zx9K4rHI,https://app.trackmaven.com/#/workspaces/2788/feed/content/OTE3MDYtMTE2Mzc3MDM4X3R3ZWV0/,https://www.twitter.com/celtics/status/1141960036815638529,Friday,6:44:24
link,2019-06-21T06:20:56+0000,Indiana Pacers,94,78,,https://t.co/sKXBS1Buge,,16,,OFFICIAL: We have traded the draft rights to Jarrell Brantley (50th overall pick) to the Utah Jazz in exchange for an unconditional second round draft pick in 2021 + cash considerations.   &gt;&gt; https://t.co/sKXBS1Buge,https://app.trackmaven.com/#/workspaces/2788/feed/content/OTE3MDgtMTE2Mzc3ODgyX3R3ZWV0/,https://www.twitter.com/Pacers/status/1141954131676008449,Friday,6:20:56
photo,2019-06-21T06:20:48+0000,Philadelphia 76ers,652,590,HereTheyCome NBADraft,,https://pbs.twimg.com/media/D9kJMpAWwAAgcBV.jpg,62,['AB_ALLPOSTS'],"Not a dream, @MatisseThybulle. It's reality.   #HereTheyCome x #NBADraft https://t.co/UktuS2KYfO",https://app.trackmaven.com/#/workspaces/2788/feed/content/NTkxMzUtMTE2Mzc0NzkzX3R3ZWV0/,https://www.twitter.com/sixers/status/1141954097664409600,Friday,6:20:48
link,2019-06-21T06:19:27+0000,Denver Nuggets,1474,1311,MileHighBasketball,https://t.co/cG3whPqay9,,163,,No. 1[?] trending topic in the United States! [?]  #MileHighBasketball   https://t.co/cG3whPqay9,https://app.trackmaven.com/#/workspaces/2788/feed/content/NzE4MjMtMTE2Mzc3NzQ0X3R3ZWV0/,https://www.twitter.com/nuggets/status/1141953759741800448,Friday,6:19:27
photo,2019-06-21T06:17:15+0000,Washington Wizards,4185,3648,WizDraft DCFamily,,https://pbs.twimg.com/media/D9kIMzZWwAEGUKa.jpg,537,,"Welcome to D.C., @admiralelite15!  #WizDraft | #DCFamily https://t.co/AY6Fe7zg7V",https://app.trackmaven.com/#/workspaces/2788/feed/content/NzMwNDgtMTE2Mzc0Nzg5X3R3ZWV0/,https://www.twitter.com/WashWizards/status/1141953204701319173,Friday,6:17:15
link,2019-06-21T06:14:58+0000,Washington Wizards,243,208,,https://t.co/zogVuGqDY0,,35,,OFFICIAL: We've acquired Jonathon Simmons and the draft rights to Admiral Schofield (42nd overall) from the Sixers in exchange for cash considerations.  https://t.co/zogVuGqDY0,https://app.trackmaven.com/#/workspaces/2788/feed/content/NzMwNDgtMTE2Mzc0NzkyX3R3ZWV0/,https://www.twitter.com/WashWizards/status/1141952633357385733,Friday,6:14:58
photo,2019-06-21T06:13:02+0000,Oklahoma City Thunder,938,840,,,https://pbs.twimg.com/media/D9kG4K4WwAE28Bv.jpg,98,,"Thunder GM Sam Presti from the post-draft presser:   ""There are so many ways you can build your team. This is really the beginning of the off-season."" https://t.co/HJPVTYHMGN",https://app.trackmaven.com/#/workspaces/2788/feed/content/OTE3MTUtMTE2Mzc3NTIyX3R3ZWV0/,https://www.twitter.com/okcthunder/status/1141952146910404608,Friday,6:13:02
"photo,link",2019-06-21T06:10:19+0000,Sacramento Kings,317,273,,https://t.co/aqolntKuME,https://pbs.twimg.com/media/D9kGyt-VUAAAp_j.jpg,44,,Kings Acquire Draft Rights to Kyle Guy and Cash Considerations >> https://t.co/aqolntKuME https://t.co/fE2kwtx7EM,https://app.trackmaven.com/#/workspaces/2788/feed/content/NTkxNDgtMTE2Mzc0ODE2X3R3ZWV0/,https://www.twitter.com/SacramentoKings/status/1141951460566921216,Friday,6:10:19
photo,2019-06-21T06:07:23+0000,Denver Nuggets,1586,1419,,,https://pbs.twimg.com/ext_tw_video_thumb/1141950587090509829/pu/img/1hMYpGuuPgy1D1bT.jpg,167,,How does Bol Bol describe his game?  We'll let him tell ya: https://t.co/nMkc2639mD,https://app.trackmaven.com/#/workspaces/2788/feed/content/NzE4MjMtMTE2Mzc3ODk4X3R3ZWV0/,https://www.twitter.com/nuggets/status/1141950725016002561,Friday,6:07:23
link,2019-06-21T06:07:23+0000,Los Angeles Lakers,3023,2614,LakeShow,https://t.co/B2jtINOD27,,409,,"Armed with a 7'1"" wingspan and a reputation for versatility, Talen Horton-Tucker joins the #LakeShow as an 18-year-old full of potential.  https://t.co/B2jtINOD27",https://app.trackmaven.com/#/workspaces/2788/feed/content/OTE3MjAtMTE2Mzc3MjM5X3R3ZWV0/,https://www.twitter.com/Lakers/status/1141950725137633280,Friday,6:07:23
"photo,link",2019-06-21T06:02:29+0000,Sacramento Kings,106,90,,https://t.co/SLzScLPm8K,https://pbs.twimg.com/media/D9kFAmzX4AEzd_R.jpg,16,,Kings Select Justin James and Vanja Marinkovic in the Second Round of 2019 NBA Draft >> https://t.co/SLzScLPm8K https://t.co/CAaVVUtLKq,https://app.trackmaven.com/#/workspaces/2788/feed/content/NTkxNDgtMTE2Mzc0ODE4X3R3ZWV0/,https://www.twitter.com/SacramentoKings/status/1141949490024407040,Friday,6:02:29
photo,2019-06-21T06:00:00+0000,Brooklyn Nets,396,351,,,https://pbs.twimg.com/ext_tw_video_thumb/1141945218704510976/pu/img/M98XAnUUpfuUcP65.jpg,45,,"Sean Marks with the final word  ""Another busy night. Never a dull moment. But I think we're pretty excited about the outcome of the night. Got a couple of really good players here."" https://t.co/u5dp0P0qcy",https://app.trackmaven.com/#/workspaces/2788/feed/content/NzE4MjQtMTE2Mzc3Mjg3X3R3ZWV0/,https://www.twitter.com/BrooklynNets/status/1141948864729112577,Friday,6:00:00
photo,2019-06-21T05:58:27+0000,New York Knicks,1503,1305,KnicksDraft2019,,https://pbs.twimg.com/media/D9kEFc1X4AEH3hI.jpg,198,,ONE DREAM  #KnicksDraft2019 (@SAPSports) https://t.co/xddEyNA2s0,https://app.trackmaven.com/#/workspaces/2788/feed/content/OTE3MTItMTE2Mzc3OTI0X3R3ZWV0/,https://www.twitter.com/nyknicks/status/1141948474851831809,Friday,5:58:27
link,2019-06-21T05:56:37+0000,Utah Jazz,235,208,,https://t.co/gre9E5t4DJ,,27,,"| ""They fit what we're looking for in Jazz players, now and going forward.""  >> https://t.co/gre9E5t4DJ",https://app.trackmaven.com/#/workspaces/2788/feed/content/OTE3MTgtMTE2Mzc3MzA1X3R3ZWV0/,https://www.twitter.com/utahjazz/status/1141948013058908161,Friday,5:56:37
photo,2019-06-21T05:54:29+0000,Los Angeles Clippers,814,683,,,https://pbs.twimg.com/media/D9kDUH1WwAAXzff.jpg,131,,Shot Blocker. Versatile. High Motor.  @mfiondu mixtape  https://t.co/AR4GuwaonC,https://app.trackmaven.com/#/workspaces/2788/feed/content/NTkxNDAtMTE2Mzc0NzY2X3R3ZWV0/,https://www.twitter.com/LAClippers/status/1141947476792041472,Friday,5:54:29
"photo,link",2019-06-21T05:49:24+0000,Portland Trail Blazers,1391,1263,,https://t.co/LdDWT1oXZV,https://pbs.twimg.com/tweet_video_thumb/D9kCAshUEAAa4Ux.jpg,128,,https://t.co/LdDWT1oXZV https://t.co/mjpIdYMKnr,https://app.trackmaven.com/#/workspaces/2788/feed/content/NzE4MTktMTE2MzgxMDE1X3R3ZWV0/,https://www.twitter.com/trailblazers/status/1141946197323608064,Friday,5:49:24
photo,2019-06-21T05:41:16+0000,Sacramento Kings,2544,2191,,,https://pbs.twimg.com/media/D9j_tNwVUAASpCN.jpg,353,,That Draft Day feeling   @kylejguy5 https://t.co/ojbWDMWvZD,https://app.trackmaven.com/#/workspaces/2788/feed/content/NTkxNDgtMTE2Mzc0NzQ0X3R3ZWV0/,https://www.twitter.com/SacramentoKings/status/1141944152222920704,Friday,5:41:16
photo,2019-06-21T05:40:42+0000,Brooklyn Nets,1900,1601,,,https://pbs.twimg.com/media/D9j_xpBW4AA28U2.jpg,299,,OFFICIAL: We've acquired the draft rights to No. 56 pick Jaylen Hands! https://t.co/L8WvDRw8re,https://app.trackmaven.com/#/workspaces/2788/feed/content/NzE4MjQtMTE2Mzc3Mzc0X3R3ZWV0/,https://www.twitter.com/BrooklynNets/status/1141944006659719168,Friday,5:40:42
photo,2019-06-21T05:40:09+0000,Miami Heat,830,681,NBADraft,,https://pbs.twimg.com/media/D9jd5weWsAAh_KY.jpg,149,,"OFFICIAL: The Miami HEAT has acquired a 2022 second round draft pick and cash considerations from the Denver Nuggets in exchange for the draft rights to Bol Bol, who was selected by the HEAT in the second round of tonight's #NBADraft (44th overall). https://t.co/fBWNxM6C6Q",https://app.trackmaven.com/#/workspaces/2788/feed/content/OTE3MDUtMTE2Mzc1MDEyX3R3ZWV0/,https://www.twitter.com/MiamiHEAT/status/1141943868998463488,Friday,5:40:09
link,2019-06-21T05:35:54+0000,Sacramento Kings,2185,2039,,https://t.co/cyFlAo6dN2,,146,,About that... https://t.co/cyFlAo6dN2,https://app.trackmaven.com/#/workspaces/2788/feed/content/NTkxNDgtMTE2Mzc0NzY4X3R3ZWV0/,https://www.twitter.com/SacramentoKings/status/1141942798205067264,Friday,5:35:54
photo,2019-06-21T05:31:47+0000,Denver Nuggets,397,358,MileHighBasketball,,https://pbs.twimg.com/amplify_video_thumb/1141940099615055872/img/L-4OROg6R0kBGTk_.jpg,39,," ""At that point, it was a guy we had much higher on the board and we thought it was worth the risk.""-Tim Connelly on Bol Bol.   #MileHighBasketball https://t.co/9dh4NnhI0J",https://app.trackmaven.com/#/workspaces/2788/feed/content/NzE4MjMtMTE2Mzc3ODcwX3R3ZWV0/,https://www.twitter.com/nuggets/status/1141941764225261568,Friday,5:31:47
photo,2019-06-21T05:24:41+0000,Los Angeles Lakers,1882,1575,,,https://pbs.twimg.com/amplify_video_thumb/1141936417104228352/img/4i9KmAs10m_Kkg5F.jpg,307,,"Talen Horton-Tucker talks about his versatility, and calls LA a ""dream destination"" after being selected by the Lakers. https://t.co/RN8Nye14lZ",https://app.trackmaven.com/#/workspaces/2788/feed/content/OTE3MjAtMTE2Mzc3MjU2X3R3ZWV0/,https://www.twitter.com/Lakers/status/1141939975719510018,Friday,5:24:41
photo,2019-06-21T05:23:31+0000,Charlotte Hornets,175,143,HornetsDraft,,https://pbs.twimg.com/media/D9j7wMQXsAYXhPh.jpg,32,,Mitch Kupchak on our 2nd Rd. Picks CODY MARTIN &amp; JALEN MCDANIELS...    #HornetsDraft https://t.co/UqzWg9SxGh,https://app.trackmaven.com/#/workspaces/2788/feed/content/OTE3MDctMTE2Mzc3OTYwX3R3ZWV0/,https://www.twitter.com/hornets/status/1141939685792604160,Friday,5:23:31
"photo,link",2019-06-21T05:22:54+0000,Los Angeles Clippers,341,302,ClipperNation,https://t.co/DQKrp04hbf,https://pbs.twimg.com/media/D9j7vNpWwAAFSWu.jpg,39,,.@Mfiondu gettin' that fit off.    https://t.co/DQKrp04hbf | #ClipperNation https://t.co/K9kS4XEqrQ,https://app.trackmaven.com/#/workspaces/2788/feed/content/NTkxNDAtMTE2Mzc0NzczX3R3ZWV0/,https://www.twitter.com/LAClippers/status/1141939529294725120,Friday,5:22:54
photo,2019-06-21T05:21:45+0000,Boston Celtics,9895,7975,,,https://pbs.twimg.com/media/D9j7qHAXsAUCfy5.jpg,1920,,Carsen Edwards (@Cboogie_3) is officially a Celtic  https://t.co/UG6NsdsjUw,https://app.trackmaven.com/#/workspaces/2788/feed/content/OTE3MDYtMTE2Mzc3MDQyX3R3ZWV0/,https://www.twitter.com/celtics/status/1141939239615156224,Friday,5:21:45
photo,2019-06-21T05:20:52+0000,Indiana Pacers,443,386,,,https://pbs.twimg.com/media/D9j7TcwXsAE6-TZ.jpg,57,,Goga's going to bring it  https://t.co/8y2rMBxp6V,https://app.trackmaven.com/#/workspaces/2788/feed/content/OTE3MDgtMTE2Mzc3ODEwX3R3ZWV0/,https://www.twitter.com/Pacers/status/1141939016654303232,Friday,5:20:52
photo,2019-06-21T05:13:06+0000,Detroit Pistons,893,772,DetroitBasketball,,https://pbs.twimg.com/media/D9j5hU0XkAALrpC.jpg,121,,"It's now OFFICIAL: We have acquired Tony Snell and the draft rights to Kevin Porter Jr., the 30th pick in the 2019 NBA Draft, from the Milwaukee Bucks in exchange for forward Jon Leuer.   Welcome to the squad Tony! #DetroitBasketball https://t.co/Bg3szeA4ds",https://app.trackmaven.com/#/workspaces/2788/feed/content/OTE3MDktMTE2Mzc2Mjc2X3R3ZWV0/,https://www.twitter.com/DetroitPistons/status/1141937061789876224,Friday,5:13:06
photo,2019-06-21T05:10:46+0000,Los Angeles Clippers,852,738,,,https://pbs.twimg.com/amplify_video_thumb/1141911086721114113/img/Rsu_h8_i3uJJcXUR.jpg,114,,#ClipperNation  @Mfiondu is excited to see you and ready to work!  https://t.co/CiSJLUqzFm,https://app.trackmaven.com/#/workspaces/2788/feed/content/NTkxNDAtMTE2Mzc0NzcxX3R3ZWV0/,https://www.twitter.com/LAClippers/status/1141936474880991237,Friday,5:10:46
"photo,link",2019-06-21T05:08:40+0000,Cleveland Cavaliers,1195,1019,Cavs CavsDraft,https://t.co/yljBNAYnEm,https://pbs.twimg.com/media/D9j4sOmXYAE2txS.jpg,176,,OFFICIAL: #Cavs select @dariusgarland22 and @dylan_windler23 in 2019 NBA Draft.  #CavsDraft DETAILS: https://t.co/yljBNAYnEm https://t.co/AifU3PU24J,https://app.trackmaven.com/#/workspaces/2788/feed/content/OTE3MDMtMTE2Mzc3NDc1X3R3ZWV0/,https://www.twitter.com/cavs/status/1141935948193832961,Friday,5:08:40
photo,2019-06-21T05:08:21+0000,Philadelphia 76ers,1407,1213,HereTheyCome NBADraft,,https://pbs.twimg.com/media/D9j4S0tXsAE0oud.jpg,194,['AB_ALLPOSTS'],.@MatisseThybulle lately:   NCAA Defensive POY  All-Pac 12 First Team  126 Steals (1st in NCAA)  Philadelphia 76er.  #HereTheyCome x #NBADraft https://t.co/wE0onFdTOL,https://app.trackmaven.com/#/workspaces/2788/feed/content/NTkxMzUtMTE2Mzc0NzU5X3R3ZWV0/,https://www.twitter.com/sixers/status/1141935866245525504,Friday,5:08:21
photo,2019-06-21T05:07:44+0000,San Antonio Spurs,2260,1887,,,https://pbs.twimg.com/amplify_video_thumb/1141935287418982401/img/4XbQMy-WCN_o6RUw.jpg,373,,"Still up, Spurs Nation?  @IAM_QUINN11 checks in from Brooklyn! https://t.co/lYyShqncfh",https://app.trackmaven.com/#/workspaces/2788/feed/content/OTE3MTQtMTE2Mzc0NzQ1X3R3ZWV0/,https://www.twitter.com/spurs/status/1141935713526734849,Friday,5:07:44
photo,2019-06-21T05:02:14+0000,Chicago Bulls,952,782,Bulls,,https://pbs.twimg.com/media/D9j2UKVX4AA2rjb.jpg,170,,The future is bright in Chicago   The #Bulls went to Brooklyn and came away with guard @CobyWhite from North Carolina with the first round pick and @Dan_G33 with the 38th pick. https://t.co/w15KPCEvFM,https://app.trackmaven.com/#/workspaces/2788/feed/content/OTE3MTAtMTE2Mzc2MTgzX3R3ZWV0/,https://www.twitter.com/chicagobulls/status/1141934326172569601,Friday,5:02:14
photo,2019-06-21T05:00:42+0000,Detroit Pistons,2093,1822,,,https://pbs.twimg.com/media/D9j22REXsAAren-.jpg,271,,Sekou style. https://t.co/wi6RoFtUkD,https://app.trackmaven.com/#/workspaces/2788/feed/content/OTE3MDktMTE2Mzc2MjkxX3R3ZWV0/,https://www.twitter.com/DetroitPistons/status/1141933942087585792,Friday,5:00:42
photo,2019-06-21T04:58:47+0000,San Antonio Spurs,1046,809,NBADraft,,https://pbs.twimg.com/amplify_video_thumb/1141932867339132928/img/Qk_MhhPK2LhlShEd.jpg,237,,Closing out our 2019 #NBADraft: @IAM_QUINN11. https://t.co/ce7gNxP8p1,https://app.trackmaven.com/#/workspaces/2788/feed/content/OTE3MTQtMTE2Mzc0NjcyX3R3ZWV0/,https://www.twitter.com/spurs/status/1141933459360899073,Friday,4:58:47
text only,2019-06-21T04:55:23+0000,Atlanta Hawks,1519,1409,TrueToAtlanta,,,110,,|-----------|     THE DRAFT IS OVER.           GOODNIGHT.          #TrueToAtlanta |___________|              (\__/)    ||              (*s*)   ||             /      tsu,https://app.trackmaven.com/#/workspaces/2788/feed/content/NTkxNDMtMTE2Mzc2NDQ1X3R3ZWV0/,https://www.twitter.com/ATLHawks/status/1141932603756470272,Friday,4:55:23
photo,2019-06-21T04:54:53+0000,Los Angeles Clippers,917,765,,,https://pbs.twimg.com/media/D9j1Xp5WkAEXKqZ.jpg,152,,"Officially Official.  Welcome to LA, @Mfiondu!  https://t.co/4qUcfVHeqM",https://app.trackmaven.com/#/workspaces/2788/feed/content/NTkxNDAtMTE2Mzc0Njk0X3R3ZWV0/,https://www.twitter.com/LAClippers/status/1141932478166421504,Friday,4:54:53
photo,2019-06-21T04:54:02+0000,Philadelphia 76ers,4469,4072,HereTheyCome NBADraft,,https://pbs.twimg.com/amplify_video_thumb/1141931975672041474/img/RKT5YiX6NcTrKDuT.jpg,397,['AB_ALLPOSTS'],"Still up, Philly?  We have someone we'd like you to meet.   #HereTheyCome x #NBADraft https://t.co/uFlnMmjiLp",https://app.trackmaven.com/#/workspaces/2788/feed/content/NTkxMzUtMTE2Mzc0Njg3X3R3ZWV0/,https://www.twitter.com/sixers/status/1141932262746939392,Friday,4:54:02
photo,2019-06-21T04:53:38+0000,Sacramento Kings,1139,1003,,,https://pbs.twimg.com/ext_tw_video_thumb/1141931734461640705/pu/img/rmeXHohCpQ-4SDPx.jpg,136,,.                                                                                                                                     https://t.co/E0wMUL9Xbi,https://app.trackmaven.com/#/workspaces/2788/feed/content/NTkxNDgtMTE2Mzc0Njc4X3R3ZWV0/,https://www.twitter.com/SacramentoKings/status/1141932162981064704,Friday,4:53:38
photo,2019-06-21T04:53:00+0000,Sacramento Kings,648,551,,,https://pbs.twimg.com/media/D9j0JY-UcAAzawS.jpg,97,," Welcome to Sacramento, @vanjam32! https://t.co/xhy3E6DAnM",https://app.trackmaven.com/#/workspaces/2788/feed/content/NTkxNDgtMTE2Mzc0NjY5X3R3ZWV0/,https://www.twitter.com/SacramentoKings/status/1141932003027124224,Friday,4:53:00
link,2019-06-21T04:52:29+0000,Denver Nuggets,87,80,MileHighBasketball,https://t.co/DbuFR45amr,,7,,"President of Basketball Operations Tim Connelly is live on our Facebook, recapping our latest acquisition, former Oregon standout Bol Bol!   Watch now [?] https://t.co/DbuFR45amr     #MileHighBasketball",https://app.trackmaven.com/#/workspaces/2788/feed/content/NzE4MjMtMTE2Mzc3ODM2X3R3ZWV0/,https://www.twitter.com/nuggets/status/1141931872705900544,Friday,4:52:29
link,2019-06-21T04:51:48+0000,Philadelphia 76ers,208,173,,https://t.co/5O53aOwzZv,,35,['AB_ALLPOSTS'],76ers Draft Live - Elton Brand Press Conference https://t.co/5O53aOwzZv,https://app.trackmaven.com/#/workspaces/2788/feed/content/NTkxMzUtMTE2Mzc0NzA2X3R3ZWV0/,https://www.twitter.com/sixers/status/1141931702471630848,Friday,4:51:48
photo,2019-06-21T04:51:15+0000,Los Angeles Clippers,592,476,,,https://pbs.twimg.com/media/D9jzgc6W4AEvohA.jpg,116,,Creator. Finisher. Defensive Specialist.  @terance_mann mixtape  https://t.co/JsZKv9ZJSY,https://app.trackmaven.com/#/workspaces/2788/feed/content/NTkxNDAtMTE2Mzc0NzAyX3R3ZWV0/,https://www.twitter.com/LAClippers/status/1141931562285588480,Friday,4:51:15
"photo,link",2019-06-21T04:50:30+0000,New Orleans Pelicans,458,390,Pelicans,https://t.co/IVHmnRlKCE,https://pbs.twimg.com/media/D9j0VxRXkAICx3E.jpg,68,,We will never get tired of looking at these! Best fan reaction photos from #Pelicans Draft Fest presented by @SmoothieKing!   See more: https://t.co/IVHmnRlKCE https://t.co/A09foZByEE,https://app.trackmaven.com/#/workspaces/2788/feed/content/NzE4MjItMTE2Mzc3NTE0X3R3ZWV0/,https://www.twitter.com/PelicansNBA/status/1141931375475515392,Friday,4:50:30
photo,2019-06-21T04:50:05+0000,New Orleans Pelicans,3225,2721,,,https://pbs.twimg.com/media/D9j0b4BWkAAW3Ih.jpg,504,,https://t.co/diaHzSxlrR,https://app.trackmaven.com/#/workspaces/2788/feed/content/NzE4MjItMTE2Mzc3NTUzX3R3ZWV0/,https://www.twitter.com/PelicansNBA/status/1141931268495630337,Friday,4:50:05
link,2019-06-21T04:50:02+0000,Denver Nuggets,801,726,MileHighBasketball,https://t.co/GIcK2LU8il,,75,,We've added another multitalented 7-footer!  #MileHighBasketball   https://t.co/GIcK2LU8il,https://app.trackmaven.com/#/workspaces/2788/feed/content/NzE4MjMtMTE2Mzc4MTg5X3R3ZWV0/,https://www.twitter.com/nuggets/status/1141931259322482688,Friday,4:50:02
"photo,link",2019-06-21T04:48:48+0000,Sacramento Kings,59,53,,https://t.co/lROwG5SisK,https://pbs.twimg.com/media/D9j0F_EU0AEKX__.jpg,6,,Tune-in to watch GM Vlade Divac's LIVE press conference from @Golden1Center!   >> https://t.co/lROwG5SisK https://t.co/vMkq3NZrL8,https://app.trackmaven.com/#/workspaces/2788/feed/content/NTkxNDgtMTE2Mzc0Njc3X3R3ZWV0/,https://www.twitter.com/SacramentoKings/status/1141930947773792256,Friday,4:48:48
photo,2019-06-21T04:48:32+0000,Minnesota Timberwolves,1113,998,,,https://pbs.twimg.com/ext_tw_video_thumb/1141930839871315968/pu/img/XFigEnaAOv7bxHkG.jpg,115,,The moment for @JaylenNowell.   >> @ComplexSports https://t.co/LcbHXSN2jW,https://app.trackmaven.com/#/workspaces/2788/feed/content/NTkxNDctMTE2Mzc0NjY1X3R3ZWV0/,https://www.twitter.com/Timberwolves/status/1141930881050976256,Friday,4:48:32
photo,2019-06-21T04:47:34+0000,Philadelphia 76ers,1372,1168,HereTheyCome NBADraft,,https://pbs.twimg.com/ext_tw_video_thumb/1141930275854782466/pu/img/GkH6OJFxDcAKR0s9.jpg,204,['AB_ALLPOSTS'],Check out our guy @MatisseThybulle   #HereTheyCome x #NBADraft https://t.co/hJE4mvfJp7,https://app.trackmaven.com/#/workspaces/2788/feed/content/NTkxMzUtMTE2Mzc0NzA3X3R3ZWV0/,https://www.twitter.com/sixers/status/1141930638234329088,Friday,4:47:34
photo,2019-06-21T04:46:44+0000,Chicago Bulls,472,408,,,https://pbs.twimg.com/media/D9jzfNNX4AAEKPh.jpg,64,,"Paxson: ""Gafford is a defensive center with high energy. He's very athletic - his rebounding and shotblocking numbers were really high. He's a young man who will have to earn his stripes, but we liked him a lot as a basketball player."" https://t.co/2rM5a6qzFm",https://app.trackmaven.com/#/workspaces/2788/feed/content/OTE3MTAtMTE2Mzc2MTg1X3R3ZWV0/,https://www.twitter.com/chicagobulls/status/1141930425822142468,Friday,4:46:44
